ID_Registro;Fecha;Año;Mes_Num;Mes;Trimestre;Región;Ciudad;Tipo_Institución;Institución;Canal;Línea_Terapéutica;Producto;Fabricante;Unidad_Medida;Requiere_Receta;Unidades;Precio_Unitario_USD;Costo_Unitario_USD;Descuento_Pct;Lead_Time_Días;Inventario_Días;Devolución_Pct;Pacientes_Impactados;Urgencia_Abasto;Ventas_Brutas_USD;Monto_Descuento_USD;Ventas_Netas_USD;Costo_Total_USD;Utilidad_Bruta_USD;Margen_Bruto_Pct;Devoluciones_Unidades;Riesgo_Stockout
RX-00082;2025-11-15 00:00:00;2025;11;Nov;T4;Occidente;Medellín;Clínica;Clínica Las Américas Auna;Institucional;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;51;12,7;7,06;0,0513;5;35;0,003;57;Baja;647,7;33,22701;614,47299;360,06;254,41299;0,414034456;0;0,145
RX-00083;2025-12-21 00:00:00;2025;12;Dec;T4;Centro;Soacha;Clínica;Clínica del Country;Institucional;Antiinfecciosos;Oseltamivir 75mg;Procaps;caja;Sí;7;32,53;23,42;0,057;4;26;0,0105;6;Baja;227,71;12,97947;214,73053;163,94;50,79053;0,23653148;0;0,161923077
RX-00084;2025-03-02 00:00:00;2025;3;Mar;T1;Sur;Neiva;Hospital;Hospital Universitario Hernando Moncaleano Perdomo;Institucional;Salud digestiva;Probiótico 10B;Genfar;caja;No;37;14,65;9,3;0,0917;5;34;0,0014;41;Baja;542,05;49,705985;492,344015;344,1;148,244015;0,30109844;0;0,148088235
RX-00085;2025-05-29 00:00:00;2025;5;May;T2;Centro;Tunja;Distribuidor;Coopidrogas;Mayorista;Salud digestiva;Sucralfato;Genfar;caja;No;118;11,57;6,72;0,1144;5;58;0,0086;127;Baja;1365,26;156,185744;1209,074256;792,96;416,114256;0,344159388;1;0,089913793
RX-00086;2025-04-18 00:00:00;2025;4;Apr;T2;Sur;Cali;Hospital;Hospital Universitario del Valle Evaristo García;Institucional;Cardiometabólico;Metformina 850mg;Vitalis;caja;Sí;33;7,23;3,62;0,0686;5;40;0,0045;26;Baja;238,59;16,367274;222,222726;119,46;102,762726;0,462431219;0;0,1278125
RX-00087;2025-07-04 00:00:00;2025;7;Jul;T3;Norte;Cartagena;Clínica;Clínica General del Caribe;Institucional;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;32;6,02;2,83;0,0668;6;45;0,0078;48;Baja;192,64;12,868352;179,771648;90,56;89,211648;0,49624982;0;0,138533333
RX-00088;2025-09-12 00:00:00;2025;9;Sep;T3;Sur;Pasto;Clínica;Hospital Universitario Departamental de Nariño;Institucional;Cardiometabólico;Insulina Glargina;Procaps;pluma;Sí;6;112,74;80,47;0,0666;3;33;0,0065;4;Baja;676,44;45,050904;631,389096;482,82;148,569096;0,235305134;0;0,093863636
RX-00089;2025-12-15 00:00:00;2025;12;Dec;T4;Centro;Soacha;Cadena de Farmacias;Farmatodo;Retail;Antiinfecciosos;Ceftriaxona 1g;Tecnoquímicas;frasco;Sí;22;19,62;11,11;0,0575;2;18;0,0078;19;Baja;431,64;24,8193;406,8207;244,42;162,4007;0,39919478;0;0,115444444
RX-00090;2025-03-03 00:00:00;2025;3;Mar;T1;Sur;Cali;Clínica;Fundación Valle del Lili;Institucional;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;29;6,32;2,72;0,0639;5;35;0,009;41;Baja;183,28;11,711592;171,568408;78,88;92,688408;0,540241698;0;0,149285714
RX-00091;2025-04-11 00:00:00;2025;4;Apr;T2;Oriente;Villavicencio;Clínica;Hospital Departamental de Villavicencio;Institucional;Cardiometabólico;Insulina Glargina;Procaps;pluma;Sí;4;111,28;76,07;0,0738;7;33;0,0061;3;Baja;445,12;32,849856;412,270144;304,28;107,990144;0,261940249;0;0,218590909
RX-00092;2025-10-29 00:00:00;2025;10;Oct;T4;Norte;Santa Marta;Cadena de Farmacias;Cruz Verde;Retail;Respiratorio;Salbutamol Inhalador;Genfar;unidad;Sí;10;22,72;11,78;0,0477;2;27;0,0165;11;Baja;227,2;10,83744;216,36256;117,8;98,56256;0,45554351;0;0,080185185
RX-00093;2025-11-22 00:00:00;2025;11;Nov;T4;Sur;Cali;Distribuidor;Disfarma;Mayorista;Oncología;Trastuzumab;Procaps;vial;Sí;4;1224,33;1002,01;0,1095;9;41;0,0003;1;Alta;4897,32;536,25654;4361,06346;4008,04;353,02346;0,080948939;0;0,219841463
RX-00094;2025-08-08 00:00:00;2025;8;Aug;T3;Sur;Neiva;Clínica;Hospital Universitario Hernando Moncaleano Perdomo;Institucional;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;11;5,84;2,81;0,0808;5;27;0,0072;16;Baja;64,24;5,190592;59,049408;30,91;28,139408;0,476540053;0;0,191851852
RX-00095;2025-07-30 00:00:00;2025;7;Jul;T3;Centro;Bogotá;Cadena de Farmacias;Cruz Verde;Retail;Antiinfecciosos;Azitromicina 500mg;Tecnoquímicas;caja;Sí;29;12,37;6,51;0,0335;4;19;0,0158;34;Baja;358,73;12,017455;346,712545;188,79;157,922545;0,455485523;0;0,227157895
RX-00096;2025-03-29 00:00:00;2025;3;Mar;T1;Occidente;Bello;Clínica;Clínica del Norte;Institucional;Dolor y cuidado primario;Omeprazol 20mg;Procaps;caja;No;52;8,21;3,54;0,0905;9;28;0,009;82;Baja;426,92;38,63626;388,28374;184,08;204,20374;0,525913704;0;0,335892857
RX-00097;2025-05-14 00:00:00;2025;5;May;T2;Centro;Bogotá;Clínica;Fundación Santa Fe de Bogotá;Institucional;Cardiometabólico;Losartán 50mg;Sanofi;caja;Sí;48;9,29;4,89;0,0901;4;43;0;41;Baja;445,92;40,177392;405,742608;234,72;171,022608;0,421505173;0;0,093023256
RX-00098;2025-02-08 00:00:00;2025;2;Feb;T1;Centro;Soacha;Cadena de Farmacias;Farmatodo;Retail;Salud digestiva;Sucralfato;Genfar;caja;No;24;11,44;6,45;0,0184;1;8;0,0164;34;Media;274,56;5,051904;269,508096;154,8;114,708096;0,425620223;0;0,13525
RX-00099;2025-08-07 00:00:00;2025;8;Aug;T3;Norte;Barranquilla;Hospital;Hospital General de Barranquilla;Institucional;Antiinfecciosos;Amoxicilina 500mg;Sanofi;caja;Sí;30;7,85;4,15;0,077;5;29;0,0043;26;Baja;235,5;18,1335;217,3665;124,5;92,8665;0,427234647;0;0,17612069
RX-00100;2025-06-13 00:00:00;2025;6;Jun;T2;Centro;Soacha;Cadena de Farmacias;Droguerías Cafam;Retail;Salud digestiva;Lactulosa Jarabe;Sanofi;frasco;No;34;12,56;6,58;0,0312;5;28;0,0152;44;Baja;427,04;13,323648;413,716352;223,72;189,996352;0,459243032;1;0,192142857
RX-00101;2025-07-31 00:00:00;2025;7;Jul;T3;Centro;Tunja;Cadena de Farmacias;Droguerías Audifarma;Retail;Respiratorio;Salbutamol Inhalador;Genfar;unidad;Sí;14;22,94;12,62;0,0299;2;32;0,0108;12;Baja;321,16;9,602684;311,557316;176,68;134,877316;0,432913333;0;0,065875
RX-00102;2025-09-13 00:00:00;2025;9;Sep;T3;Centro;Soacha;Hospital;Clínica del Country;Institucional;Cardiometabólico;Losartán 50mg;Sanofi;caja;Sí;25;9,85;4,6;0,061;10;29;0,0058;19;Baja;246,25;15,02125;231,22875;115;116,22875;0,502657001;0;0,354827586
RX-00103;2025-07-16 00:00:00;2025;7;Jul;T3;Centro;Soacha;Clínica;Clínica del Country;Institucional;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;46;6,22;2,9;0,0886;3;42;0,0118;87;Baja;286,12;25,350232;260,769768;133,4;127,369768;0,488437632;1;0,075642857
RX-00104;2025-03-07 00:00:00;2025;3;Mar;T1;Norte;Cartagena;Cadena de Farmacias;Drogas La Rebaja;Retail;Salud digestiva;Sucralfato;Genfar;caja;No;23;10,68;6,19;0,0215;2;25;0,0133;23;Baja;245,64;5,28126;240,35874;142,37;97,98874;0,407677041;0;0,08532
RX-00105;2025-01-01 00:00:00;2025;1;Jan;T1;Norte;Cartagena;Distribuidor;Disfarma;Mayorista;Respiratorio;Salbutamol Inhalador;Genfar;unidad;Sí;37;23,22;11,85;0,109;6;27;0,0081;40;Baja;859,14;93,64626;765,49374;438,45;327,04374;0,427232416;0;0,231222222
RX-00106;2025-03-21 00:00:00;2025;3;Mar;T1;Norte;Cartagena;Hospital;Clínica General del Caribe;Institucional;Cardiometabólico;Atorvastatina 20mg;Procaps;caja;Sí;19;18,1;10,45;0,061;7;30;0,0075;17;Baja;343,9;20,9779;322,9221;198,55;124,3721;0,385145829;0;0,242083333
RX-00107;2025-01-01 00:00:00;2025;1;Jan;T1;Oriente;Bucaramanga;Cadena de Farmacias;;Retail;Vacunas;Vacuna Neumococo;Laboratorios MK;dosis;Sí;4;66,03;42,75;0,0661;6;19;0,0223;4;Baja;264,12;17,458332;246,661668;171;75,661668;0,306742708;0;0,351
RX-00108;2025-11-17 00:00:00;2025;11;Nov;T4;Centro;Tunja;Clínica;Clínica Medilaser Tunja;Institucional;Cardiometabólico;Metformina 850mg;Vitalis;caja;Sí;18;7,86;3,42;0,0706;7;33;0,0061;15;Baja;141,48;9,988488;131,491512;61,56;69,931512;0,531832899;0;0,218590909
RX-00109;2025-09-26 00:00:00;2025;9;Sep;T3;Sur;Cali;Clínica;Clínica Imbanaco;Institucional;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;32;6,22;2,87;0,086;6;37;0,0157;58;Baja;199,04;17,11744;181,92256;91,84;90,08256;0,495169813;1;0,174891892
RX-00110;2025-01-06 00:00:00;2025;1;Jan;T1;Occidente;Bello;Hospital;Clínica del Norte;Institucional;Vacunas;Vacuna Influenza;Laboratorios MK;dosis;Sí;11;27,36;17,23;0,0967;7;28;0,0128;11;Baja;300,96;29,102832;271,857168;189,53;82,327168;0,302832434;0;0,266
RX-00111;2025-09-27 00:00:00;2025;9;Sep;T3;Centro;Bogotá;Hospital;Hospital Universitario San Ignacio;Institucional;Dolor y cuidado primario;Acetaminofén 500mg;Vitalis;caja;N;53;4,91;2,4;0,096;7;40;0,0074;76;Baja;260,23;24,98208;235,24792;127,2;108,04792;0,459293838;0;0,181475
RX-00112;2025-01-29 00:00:00;2025;1;Jan;T1;Norte;Santa Marta;Distribuidor;Droguerías Cafam;Mayorista;Cardiometabólico;Losartán 50mg;Sanofi;caja;Sí;33;9,54;5,1;0,1402;4;39;0,0063;28;Baja;314,82;44,137764;270,682236;168,3;102,382236;0,378237736;0;0,105794872
RX-00113;2025-12-08 00:00:00;2025;12;Dec;T4;Centro;Soacha;Hospital;Clínica del Country;Institucional;Dolor y cuidado primario;Omeprazol 20mg;Procaps;caja;No;131;7,67;3,74;0,0729;6;26;0,0046;231;Baja;1004,77;73,247733;931,522267;489,94;441,582267;0,474043705;1;0,236076923
RX-00114;2025-08-04 00:00:00;2025;8;Aug;T3;Centro;Soacha;Hospital;Clínica del Country;Institucional;Dolor y cuidado primario;Omeprazol 20mg;Procaps;caja;No;44;8,02;4,03;0,07;4;35;0,0039;62;Baja;352,88;24,7016;328,1784;177,32;150,8584;0,459684123;0;0,116514286
RX-00115;2025-02-04 00:00:00;2025;2;Feb;T1;Centro;Bogotá;Clínica;Clínica del Country;Institucional;Respiratorio;Salbutamol Inhalador;Genfar;unidad;Sí;29;21,96;11,29;0,1087;7;18;0,0127;28;Baja;636,84;69,224508;567,615492;327,41;240,205492;0,423183467;0;0,413583333
RX-00116;2025-06-01 00:00:00;2025;6;Jun;T2;Norte;Cartagena;Clínica;Clínica General del Caribe;Institucional;Salud digestiva;Sucralfato;Genfar;caja;No;16;10,96;6,41;0,0744;5;36;0,0115;20;Baja;175,36;13,046784;162,313216;102,56;59,753216;0,368135248;0;0,146875
RX-00117;2025-08-02 00:00:00;2025;8;Aug;T3;Sur;Cali;Distribuidor;Coopidrogas;Mayorista;Salud digestiva;Probiótico 10B;Genfar;caja;No;47;16,94;9,74;0,1264;5;47;0,0049;48;Baja;796,18;100,637152;695,542848;457,78;237,762848;0,341837816;0;0,108989362
RX-00118;2025-04-20 00:00:00;2025;4;Apr;T2;Norte;Cartagena;Hospital;Clínica General del Caribe;Institucional;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;25;6,24;2,77;0,0803;5;31;0,0064;38;Baja;156;12,5268;143,4732;69,25;74,2232;0,51733146;0;0,166451613
RX-00119;2025-07-21 00:00:00;2025;7;Jul;T3;Centro;Tunja;Distribuidor;Drogas La Rebaja;Mayorista;Salud digestiva;Probiótico 10B;Genfar;caja;No;27;15,98;8,95;0,1243;6;35;0,0043;35;Baja;431,46;53,630478;377,829522;241,65;136,179522;0,360425838;0;0,175114286
RX-00120;2025-06-18 00:00:00;2025;6;Jun;T2;Centro;Tunja;Distribuidor;Coopidrogas;Mayorista;Cardiometabólico;Insulina Glargina;Procaps;pluma;Sí;14;105,48;73,19;0,1321;8;37;0,0067;13;Baja;1476,72;195,074712;1281,645288;1024,66;256,985288;0,200512022;0;0,223459459
RX-00121;2025-07-11 00:00:00;2025;7;Jul;T3;Sur;Pasto;Hospital;Hospital Infantil Los Ángeles;Institucional;Cardiometabólico;Atorvastatina 20mg;Procaps;caja;Sí;7;19,34;9,93;0,1029;4;25;0,0082;5;Baja;135,38;13,930602;121,449398;69,51;51,939398;0,427662869;0;0,16656
RX-00122;2025-06-29 00:00:00;2025;6;Jun;T2;Centro;Bogotá;Cadena de Farmacias;Cruz Verde;Retail;Antiinfecciosos;Ceftriaxona 1g;Tecnoquímicas;frasco;Sí;24;19,25;11,47;0,0275;6;15;0,0082;23;Media;462;12,705;449,295;275,28;174,015;0,387306781;0;0,4164
RX-00123;2025-08-10 00:00:00;2025;8;Aug;T3;Norte;Cartagena;Clínica;Hospital Universitario del Caribe;Institucional;Oncología;Paclitaxel;Procaps;vial;Sí;1;403,09;294,37;0,085;3;31;0,0119;1;Baja;403,09;34,26265;368,82735;294,37;74,45735;0,201875891;0;0,102532258
RX-00124;2025-06-15 00:00:00;2025;6;Jun;T2;Centro;Soacha;Hospital;Hospital Mario Gaitán Yanguas;Institucional;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;23;15,02;7,63;0,0611;6;34;0,0048;24;Baja;345,46;21,107606;324,352394;175,49;148,862394;0,45895266;0;0,180705882
RX-00125;2025-07-27 00:00:00;2025;7;Jul;T3;Norte;Barranquilla;Clínica;Hospital General de Barranquilla;Institucional;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;6;13,71;6,26;0,0909;5;32;0,0074;6;Baja;82,26;7,477434;74,782566;37,56;37,222566;0,497743899;0;0,16203125
RX-00126;2025-02-02 00:00:00;2025;2;Feb;T1;Sur;Pasto;Clínica;Hospital Infantil Los Ángeles;Institucional;Salud digestiva;Lactulosa Jarabe;Sanofi;frasco;No;32;12,31;6,87;0,0733;6;44;0,0088;43;Baja;393,92;28,874336;365,045664;219,84;145,205664;0,397773973;0;0,142363636
RX-00127;2025-01-23 00:00:00;2025;1;Jan;T1;Centro;Tunja;Cadena de Farmacias;Drogas La Rebaja;Retail;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;36;15,07;6,83;0,0379;2;13;0,0153;34;Media;542,52;20,561508;521,958492;245,88;276,078492;0,528928059;1;0,165615385
RX-00128;2025-01-13 00:00:00;2025;1;Jan;T1;Sur;Cali;Clínica;Clínica Imbanaco;Institucional;Salud digestiva;Sucralfato;Genfar;caja;No;37;11,35;6,2;0,0931;3;34;0,005;40;Baja;419,95;39,097345;380,852655;229,4;151,452655;0,397667321;0;0,090441176
RX-00129;2025-05-09 00:00:00;2025;5;May;T2;Sur;Pasto;Hospital;Hospital Universitario Departamental de Nariño;Institucional;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;38;13,69;7,12;0,0989;5;40;0,0041;40;Baja;520,22;51,449758;468,770242;270,56;198,210242;0,422830257;0;0,1275625
RX-00130;2025-06-05 00:00:00;2025;6;Jun;T2;Sur;Cali;Cadena de Farmacias;Droguerías Cafam;Retail;Salud digestiva;Sucralfato;Genfar;caja;No;18;11,57;6,32;0,0382;4;27;0,0119;25;Baja;208,26;7,955532;200,304468;113,76;86,544468;0,432064591;0;0,156962963
RX-00131;2025-07-05 00:00:00;2025;7;Jul;T3;Oriente;Villavicencio;Hospital;Clínica Meta;Institucional;Antiinfecciosos;Azitromicina 500mg;Tecnoquímicas;caja;Sí;18;13,63;5,98;0,0594;2;27;0,001;18;Baja;245,34;14,573196;230,766804;107,64;123,126804;0,533555095;0;0,074444444
RX-00132;2025-05-07 00:00:00;2025;5;May;T2;Centro;Tunja;Hospital;Clínica Medilaser Tunja;Institucional;Cardiometabólico;Insulina Glargina;Procaps;pluma;Sí;9;109,8;76,8;0,0701;9;20;0,0082;7;Baja;988,2;69,27282;918,92718;691,2;227,72718;0,247818527;0;0,46845
RX-00133;2025-02-23 00:00:00;2025;2;Feb;T1;Sur;Pasto;Cadena de Farmacias;Droguerías Colsubsidio;Retail;Cardiometabólico;Insulina Glargina;Procaps;pluma;Sí;3;121,22;71,3;0,0704;4;24;0,0157;2;Baja;363,66;25,601664;338,058336;213,9;124,158336;0,367268967;0;0,17975
RX-00134;2025-12-30 00:00:00;2025;12;Dec;T4;Sur;Cali;Hospital;Hospital Universitario del Valle Evaristo García;Institucional;Antiinfecciosos;Azitromicina 500mg;Tecnoquímicas;caja;Sí;63;12,15;6,37;0,0557;5;38;0,0093;71;Baja;765,45;42,635565;722,814435;401,31;321,504435;0,444795261;1;0,137697368
RX-00135;2025-10-03 00:00:00;2025;10;Oct;T4;Sur;Neiva;Cadena de Farmacias;Droguerías Colsubsidio;Retail;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;26;13,42;7,26;0,0318;3;32;0,0144;26;Baja;348,92;11,095656;337,824344;188,76;149,064344;0,441248082;0;0,1005
RX-00136;2025-07-10 00:00:00;2025;7;Jul;T3;Centro;Soacha;Hospital;Clínica del Country;Institucional;Respiratorio;Salbutamol Inhalador;Genfar;unidad;Sí;10;22,82;11,87;0,0983;5;24;0,0096;8;Baja;228,2;22,43206;205,76794;118,7;87,06794;0,423136568;0;0,218333333
RX-00137;2025-03-20 00:00:00;2025;3;Mar;T1;Centro;Tunja;Hospital;Hospital Universitario San Rafael de Tunja;Institucional;Antiinfecciosos;Azitromicina 500mg;Tecnoquímicas;caja;Sí;31;13,43;6,83;0,0962;4;33;0,002;31;Baja;416,33;40,050946;376,279054;211,73;164,549054;0,43730591;0;0,122424242
RX-00138;2025-09-17 00:00:00;2025;9;Sep;T3;Occidente;Pereira;Cadena de Farmacias;Droguerías Cafam;Retail;Salud digestiva;Probiótico 10B;Genfar;caja;No;15;14,28;9,74;0,0132;2;25;0,0159;21;Baja;214,2;2,82744;211,37256;146,1;65,27256;0,308803375;0;0,08636
RX-00139;2025-01-03 00:00:00;2025;1;Jan;T1;Occidente;Medellín;Distribuidor;Disfarma;Mayorista;Cardiometabólico;Metformina 850mg;Vitalis;caja;Sí;97;6,85;3,63;0,1281;9;31;0,0081;82;Baja;664,45;85,116045;579,333955;352,11;227,223955;0,392215842;1;0,302080645
RX-00140;2025-04-30 00:00:00;2025;4;Apr;T2;Norte;Barranquilla;Cadena de Farmacias;Droguerías Cafam;Retail;Salud digestiva;Sucralfato;Genfar;caja;No;33;11,51;6,25;0,0452;3;18;0,0201;35;Baja;379,83;17,168316;362,661684;206,25;156,411684;0,431288142;1;0,183416667
RX-00141;2025-09-20 00:00:00;2025;9;Sep;T3;Sur;Pasto;Cadena de Farmacias;Farmatodo;Retail;Cardiometabólico;Metformina 850mg;Vitalis;caja;Sí;11;6,35;3,41;0,0115;2;12;0,0207;10;Media;69,85;0,803275;69,046725;37,51;31,536725;0,45674469;0;0,183916667
RX-00142;2025-04-22 00:00:00;2025;4;Apr;T2;Norte;Santa Marta;Hospital;Hospital Universitario Julio Méndez Barreneche;Institucional;Salud digestiva;Probiótico 10B;Genfar;caja;No;14;15,44;10,17;0,0822;6;25;0,01;15;Baja;216,16;17,768352;198,391648;142,38;56,011648;0,282328659;0;0,252
RX-00143;2025-11-03 00:00:00;2025;11;Nov;T4;Oriente;Bucaramanga;Cadena de Farmacias;Farmatodo;Retail;Antiinfecciosos;Ceftriaxona 1g;Tecnoquímicas;frasco;Sí;22;18,27;10,69;0,0252;1;30;0,0146;26;Baja;401,94;10,128888;391,811112;235,18;156,631112;0,399761791;0;0,035766667
RX-00144;2025-04-05 00:00:00;2025;4;Apr;T2;Occidente;Medellín;Hospital;Hospital Pablo Tobón Uribe;Institucional;Oncología;Trastuzumab;Procaps;vial;Sí;1;1410,1;986,8;0,1066;8;42;0,0127;1;Alta;1410,1;150,31666;1259,78334;986,8;272,98334;0,216690705;0;0,202571429
RX-00145;2025-02-21 00:00:00;2025;2;Feb;T1;Oriente;Villavicencio;Cadena de Farmacias;Drogas La Rebaja;Retail;Vacunas;Vacuna Neumococo;Laboratorios MK;dosis;Sí;8;59,57;40,43;0,064;4;21;0,0117;8;Baja;476,56;30,49984;446,06016;323,44;122,62016;0,274896014;0;0,201619048
RX-00146;2025-05-19 00:00:00;2025;5;May;T2;Centro;Soacha;Cadena de Farmacias;Farmatodo;Retail;Salud digestiva;Sucralfato;Genfar;caja;No;19;10,18;6,24;0,0462;6;14;0,0133;27;Media;193,42;8,936004;184,483996;118,56;65,923996;0,357342628;0;0,457071429
RX-00147;2025-10-18 00:00:00;2025;10;Oct;T4;Sur;Pasto;Clínica;Hospital Infantil Los Ángeles;Institucional;Vacunas;Vacuna Neumococo;Laboratorios MK;dosis;Sí;6;64,05;41,65;0,0952;7;31;0,0135;7;Baja;384,3;36,58536;347,71464;249,9;97,81464;0,281307224;0;0,241048387
RX-00148;2025-07-27 00:00:00;2025;7;Jul;T3;Centro;Bogotá;Clínica;Clínica del Country;Institucional;Antiinfecciosos;Amoxicilina 500mg;Sanofi;caja;Sí;23;8,1;4,3;0,0847;7;30;0,0076;24;Alta;186,3;15,77961;170,52039;98,9;71,62039;0,42001071;0;0,2422
RX-00149;2025-07-27 00:00:00;2025;7;Jul;T3;Occidente;Bello;Clínica;Hospital Marco Fidel Suárez;Institucional;Cardiometabólico;Atorvastatina 20mg;Procaps;caja;Sí;7;18,24;9,7;0,0742;4;19;0,0105;5;Baja;127,68;9,473856;118,206144;67,9;50,306144;0,425579774;0;0,221578947
RX-00150;2025-10-10 00:00:00;2025;10;Oct;T4;Norte;Santa Marta;Hospital;Clínica La Milagrosa;Institucional;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;32;5,47;2,72;0,0997;8;42;0,0049;57;Baja;175,04;17,451488;157,588512;87,04;70,548512;0,447675475;0;0,195142857
RX-00151;2025-03-16 00:00:00;2025;3;Mar;T1;Centro;Bogotá;Cadena de Farmacias;Droguerías Cafam;Retail;Cardiometabólico;Insulina Glargina;Procaps;pluma;Sí;3;119,56;71,86;0,0481;4;30;0,0184;2;Baja;358,68;17,252508;341,427492;215,58;125,847492;0,368592146;0;0,1456
RX-00152;2025-04-12 00:00:00;2025;4;Apr;T2;Centro;Bogotá;Distribuidor;Droguerías Cafam;Mayorista;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;44;13,66;6,96;0,1374;3;33;0,0109;41;Baja;601,04;82,582896;518,457104;306,24;212,217104;0,409324325;0;0,095863636
RX-00153;2025-11-22 00:00:00;2025;11;Nov;T4;Centro;Tunja;Cadena de Farmacias;Drogas La Rebaja;Retail;Vacunas;Vacuna Influenza;Laboratorios MK;dosis;Sí;6;29,84;16,88;0,0416;5;14;0,0171;5;Media;179,04;7,448064;171,591936;101,28;70,311936;0,409762473;0;0,387678571
RX-00154;2025-07-27 00:00:00;2025;7;Jul;T3;Occidente;Medellín;Distribuidor;Coopidrogas;Mayorista;Oncología;Trastuzumab;Procaps;vial;Sí;7;1300,08;998,08;0,1328;11;39;0,004;1;Alta;9100,56;1208,554368;7892,005632;6986,56;905,445632;0,114729471;0;0,287692308
RX-00155;2025-09-23 00:00:00;2025;9;Sep;T3;Norte;Santa Marta;Hospital;Hospital Universitario Julio Méndez Barreneche;Institucional;Salud digestiva;Probiótico 10B;Genfar;caja;No;14;14,68;9,38;0,0615;5;27;0,0007;15;Baja;205,52;12,63948;192,88052;131,32;61,56052;0,319164009;0;0,185833333
RX-00156;2025-01-22 00:00:00;2025;1;Jan;T1;Sur;Neiva;Hospital;Hospital Universitario Hernando Moncaleano Perdomo;Institucional;Cardiometabólico;Insulina Glargina;Procaps;pluma;Sí;9;120,03;75,14;0,0902;7;33;0,0119;6;Baja;1080,27;97,440354;982,829646;676,26;306,569646;0,311925518;0;0,224742424
RX-00157;2025-10-09 00:00:00;2025;10;Oct;T4;Sur;Pasto;Cadena de Farmacias;Farmatodo;Retail;Vacunas;Vacuna Neumococo;Laboratorios MK;dosis;Sí;28;67,16;39,15;0,0394;5;27;0,0187;26;Baja;1880,48;74,090912;1806,389088;1096,2;710,189088;0,393153996;1;0,2025
RX-00158;2025-12-04 00:00:00;2025;12;Dec;T4;Centro;Tunja;Clínica;Clínica Medilaser Tunja;Institucional;Cardiometabólico;Insulina Glargina;Procaps;pluma;Sí;9;102,8;79,44;0,0661;8;47;0,0113;6;Baja;925,2;61,15572;864,04428;714,96;149,08428;0,172542407;0;0,179829787
RX-00159;2025-08-27 00:00:00;2025;8;Aug;T3;Centro;Tunja;Cadena de Farmacias;Droguerías Audifarma;Retail;Dolor y cuidado primario;Acetaminofén 500mg;Vitalis;caja;No;82;4,74;2,47;0,0303;4;46;0,0073;111;Baja;388,68;11,777004;376,902996;202,54;174,362996;0,46262035;1;0,090130435
RX-00160;2025-07-24 00:00:00;2025;7;Jul;T3;Norte;Barranquilla;Clínica;Clínica Portoazul Auna;Institucional;Cardiometabólico;Insulina Glargina;Procaps;pluma;Sí;11;111,52;76,74;0,0806;9;27;0,0128;8;Baja;1226,72;98,873632;1127,846368;844,14;283,706368;0,251546998;0;0,354666667
RX-00161;2025-09-16 00:00:00;2025;9;Sep;T3;Occidente;Medellín;Hospital;Hospital Universitario San Vicente Fundación;Institucional;Cardiometabólico;Metformina 850mg;Vitalis;caja;Sí;15;7;3,6;0,0444;5;23;0,0051;14;Baja;105;4,662;100,338;54;46,338;0,461819052;0;0,222934783
RX-00162;2025-09-19 00:00:00;2025;9;Sep;T3;Norte;Cartagena;Distribuidor;Disfarma;Mayorista;Cardiometabólico;Atorvastatina 20mg;Procaps;caja;Sí;86;17,46;10,42;0,1172;4;51;0,0074;80;Baja;1501,56;175,982832;1325,577168;896,12;429,457168;0,323977493;1;0,081333333
RX-00163;2025-11-11 00:00:00;2025;11;Nov;T4;Oriente;Bucaramanga;Hospital;Hospital Universitario de Santander;Institucional;Respiratorio;Salbutamol Inhalador;Genfar;unidad;Sí;34;20,16;12,05;0,1045;5;24;0,0105;35;Baja;685,44;71,62848;613,81152;409,7;204,11152;0,332531263;0;0,219270833
RX-00164;2025-02-03 00:00:00;2025;2;Feb;T1;Sur;Neiva;Cadena de Farmacias;Drogas La Rebaja;Retail;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;47;14,7;7,63;0,0706;5;11;0,0149;42;Media;690,9;48,77754;642,12246;358,61;283,51246;0,441523973;1;0,488409091
RX-00165;2025-08-22 00:00:00;2025;8;Aug;T3;Norte;Cartagena;Distribuidor;Disfarma;Mayorista;Respiratorio;Budesonida Nebulizable;Genfar;caja;Sí;32;16,13;9,03;0,1263;7;36;0,0096;27;Baja;516,16;65,191008;450,968992;288,96;162,008992;0,359246411;0;0,203777778
